filename;start_time;end_time;orbit
C03/2022/04/S5p_SO2-COBRA_23341.nc;2022-04-15 14:32:54.045;2022-04-15 14:45:58.587;23341
C03/2022/04/S5p_SO2-COBRA_23350.nc;2022-04-16 06:01:21.690;2022-04-16 06:01:31.770;23350
C03/2022/04/S5p_SO2-COBRA_23351.nc;2022-04-16 07:39:14.756;2022-04-16 07:43:01.551;23351
C03/2022/04/S5p_SO2-COBRA_23352.nc;2022-04-16 09:11:17.190;2022-04-16 09:24:32.652;23352
C03/2022/04/S5p_SO2-COBRA_23353.nc;2022-04-16 10:50:52.133;2022-04-16 11:05:49.233;23353
C03/2022/04/S5p_SO2-COBRA_23354.nc;2022-04-16 12:32:21.794;2022-04-16 12:46:07.495;23354
C03/2022/04/S5p_SO2-COBRA_23355.nc;2022-04-16 14:13:51.455;2022-04-16 14:27:03.556;23355
C03/2022/04/S5p_SO2-COBRA_23356.nc;2022-04-16 15:55:20.635;2022-04-16 16:07:38.978;23356
C03/2022/04/S5p_SO2-COBRA_23365.nc;2022-04-17 07:21:34.482;2022-04-17 07:23:58.959;23365
C03/2022/04/S5p_SO2-COBRA_23366.nc;2022-04-17 08:54:58.154;2022-04-17 09:05:36.539;23366
C03/2022/04/S5p_SO2-COBRA_23367.nc;2022-04-17 10:31:52.901;2022-04-17 10:47:03.440;23367
C03/2022/04/S5p_SO2-COBRA_23368.nc;2022-04-17 12:13:18.962;2022-04-17 12:27:19.782;23368
C03/2022/04/S5p_SO2-COBRA_23369.nc;2022-04-17 13:54:48.502;2022-04-17 14:08:05.644;23369
C03/2022/04/S5p_SO2-COBRA_23370.nc;2022-04-17 15:36:18.883;2022-04-17 15:49:11.665;23370
C03/2022/04/S5p_SO2-COBRA_23379.nc;2022-04-18 07:03:03.808;2022-04-18 07:05:06.446;23379
C03/2022/04/S5p_SO2-COBRA_23380.nc;2022-04-18 08:38:24.237;2022-04-18 08:46:38.986;23380
C03/2022/04/S5p_SO2-COBRA_23381.nc;2022-04-18 10:13:00.988;2022-04-18 10:28:09.006;23381
C03/2022/04/S5p_SO2-COBRA_23382.nc;2022-04-18 11:54:16.728;2022-04-18 12:08:31.828;23382
C03/2022/04/S5p_SO2-COBRA_23383.nc;2022-04-18 13:35:46.749;2022-04-18 13:49:14.810;23383
C03/2022/04/S5p_SO2-COBRA_23384.nc;2022-04-18 15:17:15.809;2022-04-18 15:30:18.671;23384
C03/2022/04/S5p_SO2-COBRA_23393.nc;2022-04-19 06:44:29.534;2022-04-19 06:46:11.171;23393
C03/2022/04/S5p_SO2-COBRA_23394.nc;2022-04-19 08:20:43.722;2022-04-19 08:27:43.712;23394
C03/2022/04/S5p_SO2-COBRA_23395.nc;2022-04-19 09:54:17.473;2022-04-19 10:09:13.732;23395
C03/2022/04/S5p_SO2-COBRA_23396.nc;2022-04-19 11:35:13.894;2022-04-19 11:49:44.114;23396
C03/2022/04/S5p_SO2-COBRA_23397.nc;2022-04-19 13:16:44.155;2022-04-19 13:30:22.296;23397
C03/2022/04/S5p_SO2-COBRA_23398.nc;2022-04-19 14:58:14.176;2022-04-19 15:11:21.237;23398
C03/2022/04/S5p_SO2-COBRA_23407.nc;2022-04-20 06:25:59.460;2022-04-20 06:27:14.218;23407
C03/2022/04/S5p_SO2-COBRA_23408.nc;2022-04-20 08:02:56.486;2022-04-20 08:08:45.078;23408
C03/2022/04/S5p_SO2-COBRA_23409.nc;2022-04-20 09:35:41.759;2022-04-20 09:49:53.499;23409
C03/2022/04/S5p_SO2-COBRA_23410.nc;2022-04-20 11:16:11.900;2022-04-20 11:30:58.080;23410
C03/2022/04/S5p_SO2-COBRA_23411.nc;2022-04-20 12:57:41.441;2022-04-20 13:11:30.502;23411
C03/2022/04/S5p_SO2-COBRA_23412.nc;2022-04-20 14:39:11.462;2022-04-20 14:52:25.243;23412
C03/2022/04/S5p_SO2-COBRA_23421.nc;2022-04-21 06:07:27.946;2022-04-21 06:08:20.865;23421
C03/2022/04/S5p_SO2-COBRA_23422.nc;2022-04-21 07:45:00.852;2022-04-21 07:49:49.805;23422
C03/2022/04/S5p_SO2-COBRA_23423.nc;2022-04-21 09:17:10.005;2022-04-21 09:31:10.826;23423
C03/2022/04/S5p_SO2-COBRA_23424.nc;2022-04-21 10:57:09.068;2022-04-21 11:12:12.047;23424
C03/2022/04/S5p_SO2-COBRA_23425.nc;2022-04-21 12:38:39.329;2022-04-21 12:52:40.149;23425
C03/2022/04/S5p_SO2-COBRA_23426.nc;2022-04-21 14:20:08.510;2022-04-21 14:33:31.531;23426
C03/2022/04/S5p_SO2-COBRA_23427.nc;2022-04-21 16:01:38.530;2022-04-21 16:14:24.592;23427
C03/2022/04/S5p_SO2-COBRA_23435.nc;2022-04-22 05:49:03.752;2022-04-22 05:49:03.752;23435
C03/2022/04/S5p_SO2-COBRA_23436.nc;2022-04-22 07:26:55.377;2022-04-22 07:30:46.372;23436
C03/2022/04/S5p_SO2-COBRA_23437.nc;2022-04-22 09:00:27.209;2022-04-22 09:12:24.552;23437
C03/2022/04/S5p_SO2-COBRA_23438.nc;2022-04-22 10:38:08.995;2022-04-22 10:53:30.454;23438
C03/2022/04/S5p_SO2-COBRA_23439.nc;2022-04-22 12:19:36.736;2022-04-22 12:33:50.996;23439
C03/2022/04/S5p_SO2-COBRA_23440.nc;2022-04-22 14:01:06.756;2022-04-22 14:14:29.777;23440
C03/2022/04/S5p_SO2-COBRA_23441.nc;2022-04-22 15:42:35.937;2022-04-22 15:55:40.479;23441
C03/2022/04/S5p_SO2-COBRA_23449.nc;2022-04-23 05:30:26.717;2022-04-23 05:30:26.717;23449
C03/2022/04/S5p_SO2-COBRA_23450.nc;2022-04-23 07:09:11.261;2022-04-23 07:11:57.577;23450
C03/2022/04/S5p_SO2-COBRA_23451.nc;2022-04-23 08:43:41.531;2022-04-23 08:53:21.958;23451
C03/2022/04/S5p_SO2-COBRA_23452.nc;2022-04-23 10:19:14.080;2022-04-23 10:34:50.658;23452
C03/2022/04/S5p_SO2-COBRA_23453.nc;2022-04-23 12:00:34.501;2022-04-23 12:15:03.040;23453
C03/2022/04/S5p_SO2-COBRA_23454.nc;2022-04-23 13:42:03.681;2022-04-23 13:55:31.743;23454
C03/2022/04/S5p_SO2-COBRA_23455.nc;2022-04-23 15:23:33.942;2022-04-23 15:36:56.124;23455
C03/2022/04/S5p_SO2-COBRA_23464.nc;2022-04-24 06:50:23.546;2022-04-24 06:53:00.622;23464
C03/2022/04/S5p_SO2-COBRA_23465.nc;2022-04-24 08:26:25.974;2022-04-24 08:34:08.803;23465
C03/2022/04/S5p_SO2-COBRA_23466.nc;2022-04-24 10:00:31.884;2022-04-24 10:16:00.063;23466
C03/2022/04/S5p_SO2-COBRA_23467.nc;2022-04-24 11:41:32.025;2022-04-24 11:56:15.685;23467
C03/2022/04/S5p_SO2-COBRA_23468.nc;2022-04-24 13:23:01.206;2022-04-24 13:36:36.827;23468
C03/2022/04/S5p_SO2-COBRA_23469.nc;2022-04-24 15:04:31.227;2022-04-24 15:17:48.368;23469
C03/2022/04/S5p_SO2-COBRA_23478.nc;2022-04-25 06:32:07.509;2022-04-25 06:33:44.106;23478
C03/2022/04/S5p_SO2-COBRA_23479.nc;2022-04-25 08:08:48.816;2022-04-25 08:15:32.846;23479
C03/2022/04/S5p_SO2-COBRA_23480.nc;2022-04-25 09:41:49.808;2022-04-25 09:57:03.706;23480
C03/2022/04/S5p_SO2-COBRA_23481.nc;2022-04-25 11:22:28.829;2022-04-25 11:37:26.768;23481
C03/2022/04/S5p_SO2-COBRA_23482.nc;2022-04-25 13:03:58.610;2022-04-25 13:17:44.310;23482
C03/2022/04/S5p_SO2-COBRA_23483.nc;2022-04-25 14:45:28.990;2022-04-25 14:58:48.652;23483
C03/2022/04/S5p_SO2-COBRA_23492.nc;2022-04-26 06:13:35.951;2022-04-26 06:15:06.669;23492
C03/2022/04/S5p_SO2-COBRA_23493.nc;2022-04-26 07:51:05.257;2022-04-26 07:56:37.049;23493
C03/2022/04/S5p_SO2-COBRA_23494.nc;2022-04-26 09:23:17.290;2022-04-26 09:37:52.549;23494
C03/2022/04/S5p_SO2-COBRA_23495.nc;2022-04-26 11:03:26.912;2022-04-26 11:18:39.131;23495
C03/2022/04/S5p_SO2-COBRA_23496.nc;2022-04-26 12:44:56.092;2022-04-26 12:58:53.552;23496
C03/2022/04/S5p_SO2-COBRA_23497.nc;2022-04-26 14:26:26.472;2022-04-26 14:39:53.693;23497
C03/2022/04/S5p_SO2-COBRA_23498.nc;2022-04-26 16:20:15.315;2022-04-26 16:21:15.794;23498
C03/2022/04/S5p_SO2-COBRA_23506.nc;2022-04-27 05:55:07.550;2022-04-27 05:56:09.708;23506
C03/2022/04/S5p_SO2-COBRA_23507.nc;2022-04-27 07:32:54.974;2022-04-27 07:37:40.568;23507
C03/2022/04/S5p_SO2-COBRA_23508.nc;2022-04-27 09:05:50.447;2022-04-27 09:19:10.948;23508
C03/2022/04/S5p_SO2-COBRA_23509.nc;2022-04-27 10:44:24.671;2022-04-27 10:59:52.849;23509
C03/2022/04/S5p_SO2-COBRA_23510.nc;2022-04-27 12:25:54.211;2022-04-27 12:40:03.431;23510
C03/2022/04/S5p_SO2-COBRA_23511.nc;2022-04-27 14:07:23.991;2022-04-27 14:20:48.692;23511
C03/2022/04/S5p_SO2-COBRA_23512.nc;2022-04-27 15:48:53.291;2022-04-27 16:02:17.993;23512
C03/2022/04/S5p_SO2-COBRA_23520.nc;2022-04-28 05:36:33.717;2022-04-28 05:37:13.197;23520
C03/2022/04/S5p_SO2-COBRA_23521.nc;2022-04-28 07:14:44.302;2022-04-28 07:18:42.856;23521
C03/2022/04/S5p_SO2-COBRA_23522.nc;2022-04-28 08:49:17.091;2022-04-28 08:59:58.836;23522
C03/2022/04/S5p_SO2-COBRA_23523.nc;2022-04-28 10:25:35.239;2022-04-28 10:41:07.617;23523
C03/2022/04/S5p_SO2-COBRA_23524.nc;2022-04-28 12:06:50.979;2022-04-28 12:21:15.319;23524
C03/2022/04/S5p_SO2-COBRA_23525.nc;2022-04-28 13:48:21.239;2022-04-28 14:01:45.941;23525
C03/2022/04/S5p_SO2-COBRA_23526.nc;2022-04-28 15:29:51.259;2022-04-28 15:43:18.481;23526
C03/2022/04/S5p_SO2-COBRA_23534.nc;2022-04-29 05:18:01.475;2022-04-29 05:18:15.755;23534
C03/2022/04/S5p_SO2-COBRA_23535.nc;2022-04-29 06:56:26.939;2022-04-29 06:59:46.015;23535
C03/2022/04/S5p_SO2-COBRA_23536.nc;2022-04-29 08:32:10.047;2022-04-29 08:41:16.034;23536
C03/2022/04/S5p_SO2-COBRA_23537.nc;2022-04-29 10:06:38.397;2022-04-29 10:22:25.895;23537
C03/2022/04/S5p_SO2-COBRA_23538.nc;2022-04-29 11:47:48.617;2022-04-29 12:02:28.077;23538
C03/2022/04/S5p_SO2-COBRA_23539.nc;2022-04-29 13:29:18.278;2022-04-29 13:42:50.539;23539
C03/2022/04/S5p_SO2-COBRA_23540.nc;2022-04-29 15:10:48.418;2022-04-29 15:24:15.639;23540
C03/2022/04/S5p_SO2-COBRA_23549.nc;2022-04-30 06:38:07.536;2022-04-30 06:40:48.813;23549
C03/2022/04/S5p_SO2-COBRA_23550.nc;2022-04-30 08:14:39.724;2022-04-30 08:22:18.353;23550
C03/2022/04/S5p_SO2-COBRA_23551.nc;2022-04-30 09:47:57.515;2022-04-30 10:03:48.373;23551
C03/2022/04/S5p_SO2-COBRA_23552.nc;2022-04-30 11:28:46.376;2022-04-30 11:43:42.635;23552
C03/2022/04/S5p_SO2-COBRA_23553.nc;2022-04-30 13:10:15.916;2022-04-30 13:23:58.257;23553
C03/2022/04/S5p_SO2-COBRA_23554.nc;2022-04-30 14:51:45.456;2022-04-30 15:05:10.997;23554
C03/2022/07/S5p_SO2-COBRA_24427.nc;2022-07-01 03:56:37.424;2022-07-01 03:57:20.263;24427
C03/2022/07/S5p_SO2-COBRA_24428.nc;2022-07-01 05:36:17.644;2022-07-01 05:39:00.600;24428
C03/2022/07/S5p_SO2-COBRA_24429.nc;2022-07-01 07:14:15.986;2022-07-01 07:20:09.617;24429
C03/2022/07/S5p_SO2-COBRA_24430.nc;2022-07-01 08:48:53.573;2022-07-01 09:01:30.395;24430
C03/2022/07/S5p_SO2-COBRA_24431.nc;2022-07-01 10:24:58.878;2022-07-01 10:40:48.055;24431
C03/2022/07/S5p_SO2-COBRA_24432.nc;2022-07-01 12:06:22.176;2022-07-01 12:20:45.675;24432
C03/2022/07/S5p_SO2-COBRA_24433.nc;2022-07-01 13:47:51.953;2022-07-01 14:01:15.814;24433
C03/2022/07/S5p_SO2-COBRA_24434.nc;2022-07-01 15:29:22.091;2022-07-01 15:42:49.312;24434
C03/2022/07/S5p_SO2-COBRA_24441.nc;2022-07-02 03:37:59.985;2022-07-02 03:38:13.425;24441
C03/2022/07/S5p_SO2-COBRA_24442.nc;2022-07-02 05:17:33.846;2022-07-02 05:19:58.322;24442
C03/2022/07/S5p_SO2-COBRA_24443.nc;2022-07-02 06:56:21.867;2022-07-02 07:01:26.780;24443
C03/2022/07/S5p_SO2-COBRA_24444.nc;2022-07-02 08:31:44.573;2022-07-02 08:42:55.717;24444
C03/2022/07/S5p_SO2-COBRA_24445.nc;2022-07-02 10:06:10.400;2022-07-02 10:22:07.137;24445
C03/2022/07/S5p_SO2-COBRA_24446.nc;2022-07-02 11:47:20.618;2022-07-02 12:01:55.877;24446
C03/2022/07/S5p_SO2-COBRA_24447.nc;2022-07-02 13:28:50.636;2022-07-02 13:42:20.377;24447
C03/2022/07/S5p_SO2-COBRA_24448.nc;2022-07-02 15:10:20.414;2022-07-02 15:23:48.475;24448
C03/2022/07/S5p_SO2-COBRA_24456.nc;2022-07-03 04:59:00.487;2022-07-03 05:00:55.564;24456
C03/2022/07/S5p_SO2-COBRA_24457.nc;2022-07-03 06:37:39.268;2022-07-03 06:42:11.422;24457
C03/2022/07/S5p_SO2-COBRA_24458.nc;2022-07-03 08:14:15.292;2022-07-03 08:23:54.879;24458
C03/2022/07/S5p_SO2-COBRA_24459.nc;2022-07-03 09:47:31.161;2022-07-03 10:03:25.379;24459
C03/2022/07/S5p_SO2-COBRA_24460.nc;2022-07-03 11:28:19.780;2022-07-03 11:43:12.678;24460
C03/2022/07/S5p_SO2-COBRA_24461.nc;2022-07-03 13:09:49.317;2022-07-03 13:23:29.138;24461
C03/2022/07/S5p_SO2-COBRA_24462.nc;2022-07-03 14:51:18.735;2022-07-03 15:04:43.436;24462
C03/2022/07/S5p_SO2-COBRA_24470.nc;2022-07-04 04:40:18.247;2022-07-04 04:41:52.325;24470
C03/2022/07/S5p_SO2-COBRA_24471.nc;2022-07-04 06:19:14.548;2022-07-04 06:23:22.342;24471
C03/2022/07/S5p_SO2-COBRA_24472.nc;2022-07-04 07:56:28.491;2022-07-04 08:04:07.120;24472
C03/2022/07/S5p_SO2-COBRA_24473.nc;2022-07-04 09:28:59.001;2022-07-04 09:44:50.698;24473
C03/2022/07/S5p_SO2-COBRA_24474.nc;2022-07-04 11:09:17.620;2022-07-04 11:24:32.358;24474
C03/2022/07/S5p_SO2-COBRA_24475.nc;2022-07-04 12:50:47.637;2022-07-04 13:04:35.858;24475
C03/2022/07/S5p_SO2-COBRA_24476.nc;2022-07-04 14:32:17.415;2022-07-04 14:45:29.517;24476
C03/2022/07/S5p_SO2-COBRA_24477.nc;2022-07-04 16:26:51.375;2022-07-04 16:27:15.734;24477
C03/2022/07/S5p_SO2-COBRA_24484.nc;2022-07-05 04:21:40.688;2022-07-05 04:22:49.566;24484
C03/2022/07/S5p_SO2-COBRA_24485.nc;2022-07-05 06:00:47.069;2022-07-05 06:04:18.744;24485
C03/2022/07/S5p_SO2-COBRA_24486.nc;2022-07-05 07:38:30.051;2022-07-05 07:45:43.481;24486
C03/2022/07/S5p_SO2-COBRA_24487.nc;2022-07-05 09:10:48.801;2022-07-05 09:26:17.819;24487
C03/2022/07/S5p_SO2-COBRA_24488.nc;2022-07-05 10:50:16.422;2022-07-05 11:05:48.800;24488
C03/2022/07/S5p_SO2-COBRA_24489.nc;2022-07-05 12:31:46.440;2022-07-05 12:45:51.460;24489
C03/2022/07/S5p_SO2-COBRA_24490.nc;2022-07-05 14:13:16.458;2022-07-05 14:26:31.919;24490
C03/2022/07/S5p_SO2-COBRA_24491.nc;2022-07-05 15:54:46.235;2022-07-05 16:08:14.296;24491
C03/2022/07/S5p_SO2-COBRA_24498.nc;2022-07-06 04:02:56.650;2022-07-06 04:03:46.209;24498
C03/2022/07/S5p_SO2-COBRA_24499.nc;2022-07-06 05:42:19.350;2022-07-06 05:45:12.386;24499
C03/2022/07/S5p_SO2-COBRA_24500.nc;2022-07-06 07:20:22.493;2022-07-06 07:26:43.844;24500
C03/2022/07/S5p_SO2-COBRA_24501.nc;2022-07-06 08:54:29.001;2022-07-06 09:07:45.302;24501
C03/2022/07/S5p_SO2-COBRA_24502.nc;2022-07-06 10:31:19.065;2022-07-06 10:47:04.042;24502
C03/2022/07/S5p_SO2-COBRA_24503.nc;2022-07-06 12:12:45.483;2022-07-06 12:27:03.942;24503
C03/2022/07/S5p_SO2-COBRA_24504.nc;2022-07-06 13:54:15.021;2022-07-06 14:07:43.082;24504
C03/2022/07/S5p_SO2-COBRA_24505.nc;2022-07-06 15:35:45.039;2022-07-06 15:49:10.579;24505
C03/2022/07/S5p_SO2-COBRA_24512.nc;2022-07-07 03:44:32.533;2022-07-07 03:44:42.612;24512
C03/2022/07/S5p_SO2-COBRA_24513.nc;2022-07-07 05:23:47.073;2022-07-07 05:26:12.390;24513
C03/2022/07/S5p_SO2-COBRA_24514.nc;2022-07-07 07:02:09.056;2022-07-07 07:07:42.528;24514
C03/2022/07/S5p_SO2-COBRA_24515.nc;2022-07-07 08:37:32.002;2022-07-07 08:49:10.865;24515
C03/2022/07/S5p_SO2-COBRA_24516.nc;2022-07-07 10:12:28.068;2022-07-07 10:28:23.126;24516
C03/2022/07/S5p_SO2-COBRA_24517.nc;2022-07-07 11:53:43.566;2022-07-07 12:08:14.626;24517
C03/2022/07/S5p_SO2-COBRA_24518.nc;2022-07-07 13:35:13.585;2022-07-07 13:48:43.325;24518
C03/2022/07/S5p_SO2-COBRA_24519.nc;2022-07-07 15:16:43.603;2022-07-07 15:30:09.143;24519
C03/2022/07/S5p_SO2-COBRA_24527.nc;2022-07-08 05:05:15.156;2022-07-08 05:07:09.393;24527
C03/2022/07/S5p_SO2-COBRA_24528.nc;2022-07-08 06:43:48.897;2022-07-08 06:48:27.771;24528
C03/2022/07/S5p_SO2-COBRA_24529.nc;2022-07-08 08:20:09.562;2022-07-08 08:30:09.307;24529
C03/2022/07/S5p_SO2-COBRA_24530.nc;2022-07-08 09:53:45.830;2022-07-08 10:09:41.727;24530
C03/2022/07/S5p_SO2-COBRA_24531.nc;2022-07-08 11:34:42.248;2022-07-08 11:49:31.787;24531
C03/2022/07/S5p_SO2-COBRA_24532.nc;2022-07-08 13:16:12.026;2022-07-08 13:29:50.167;24532
C03/2022/07/S5p_SO2-COBRA_24533.nc;2022-07-08 14:57:42.404;2022-07-08 15:11:09.625;24533
C03/2022/07/S5p_SO2-COBRA_24541.nc;2022-07-09 04:46:34.839;2022-07-09 04:47:52.117;24541
C03/2022/07/S5p_SO2-COBRA_24542.nc;2022-07-09 06:25:26.340;2022-07-09 06:29:34.974;24542
C03/2022/07/S5p_SO2-COBRA_24543.nc;2022-07-09 08:02:27.804;2022-07-09 08:11:05.231;24543
C03/2022/07/S5p_SO2-COBRA_24544.nc;2022-07-09 09:35:11.513;2022-07-09 09:51:04.891;24544
C03/2022/07/S5p_SO2-COBRA_24545.nc;2022-07-09 11:15:40.812;2022-07-09 11:30:49.671;24545
C03/2022/07/S5p_SO2-COBRA_24546.nc;2022-07-09 12:57:10.590;2022-07-09 13:10:59.650;24546
C03/2022/07/S5p_SO2-COBRA_24547.nc;2022-07-09 14:38:40.968;2022-07-09 14:52:08.189;24547
C03/2022/07/S5p_SO2-COBRA_24555.nc;2022-07-10 04:27:52.483;2022-07-10 04:29:02.201;24555
C03/2022/07/S5p_SO2-COBRA_24556.nc;2022-07-10 06:06:59.103;2022-07-10 06:10:31.618;24556
C03/2022/07/S5p_SO2-COBRA_24557.nc;2022-07-10 07:44:35.365;2022-07-10 07:52:01.395;24557
C03/2022/07/S5p_SO2-COBRA_24558.nc;2022-07-10 09:16:42.116;2022-07-10 09:32:31.293;24558
C03/2022/07/S5p_SO2-COBRA_24559.nc;2022-07-10 10:56:39.735;2022-07-10 11:12:03.713;24559
C03/2022/07/S5p_SO2-COBRA_24560.nc;2022-07-10 12:38:09.513;2022-07-10 12:52:09.493;24560
C03/2022/07/S5p_SO2-COBRA_24561.nc;2022-07-10 14:19:39.291;2022-07-10 14:32:54.752;24561
C03/2022/07/S5p_SO2-COBRA_24562.nc;2022-07-10 16:01:09.429;2022-07-10 16:14:36.650;24562
C03/2022/07/S5p_SO2-COBRA_24569.nc;2022-07-11 04:09:10.724;2022-07-11 04:09:58.603;24569
C03/2022/07/S5p_SO2-COBRA_24570.nc;2022-07-11 05:48:30.905;2022-07-11 05:51:28.141;24570
C03/2022/07/S5p_SO2-COBRA_24571.nc;2022-07-11 07:26:28.647;2022-07-11 07:32:56.718;24571
C03/2022/07/S5p_SO2-COBRA_24572.nc;2022-07-11 09:00:03.235;2022-07-11 09:13:58.175;24572
C03/2022/07/S5p_SO2-COBRA_24573.nc;2022-07-11 10:37:40.098;2022-07-11 10:53:22.556;24573
C03/2022/07/S5p_SO2-COBRA_24574.nc;2022-07-11 12:19:07.956;2022-07-11 12:33:23.055;24574
C03/2022/07/S5p_SO2-COBRA_24575.nc;2022-07-11 14:00:37.974;2022-07-11 14:13:58.475;24575
C03/2022/07/S5p_SO2-COBRA_24576.nc;2022-07-11 15:42:07.751;2022-07-11 15:55:32.452;24576
C03/2022/07/S5p_SO2-COBRA_24583.nc;2022-07-12 03:50:43.365;2022-07-12 03:50:55.125;24583
C03/2022/07/S5p_SO2-COBRA_24584.nc;2022-07-12 05:29:59.466;2022-07-12 05:32:24.782;24584
C03/2022/07/S5p_SO2-COBRA_24585.nc;2022-07-12 07:08:16.048;2022-07-12 07:13:52.040;24585
C03/2022/07/S5p_SO2-COBRA_24586.nc;2022-07-12 08:43:28.674;2022-07-12 08:55:22.657;24586
C03/2022/07/S5p_SO2-COBRA_24587.nc;2022-07-12 10:18:46.580;2022-07-12 10:34:39.957;24587
C03/2022/07/S5p_SO2-COBRA_24588.nc;2022-07-12 12:00:06.638;2022-07-12 12:14:35.177;24588
C03/2022/07/S5p_SO2-COBRA_24589.nc;2022-07-12 13:41:36.776;2022-07-12 13:55:03.157;24589
C03/2022/07/S5p_SO2-COBRA_24590.nc;2022-07-12 15:23:06.194;2022-07-12 15:36:34.255;24590
C03/2022/07/S5p_SO2-COBRA_24598.nc;2022-07-13 05:11:28.719;2022-07-13 05:13:20.436;24598
C03/2022/07/S5p_SO2-COBRA_24599.nc;2022-07-13 06:49:58.861;2022-07-13 06:54:34.374;24599
C03/2022/07/S5p_SO2-COBRA_24600.nc;2022-07-13 08:26:04.046;2022-07-13 08:36:20.591;24600
C03/2022/07/S5p_SO2-COBRA_24601.nc;2022-07-13 10:00:01.914;2022-07-13 10:15:57.811;24601
C03/2022/07/S5p_SO2-COBRA_24602.nc;2022-07-13 11:41:05.052;2022-07-13 11:55:48.711;24602
C03/2022/07/S5p_SO2-COBRA_24603.nc;2022-07-13 13:22:35.430;2022-07-13 13:36:10.211;24603
C03/2022/07/S5p_SO2-COBRA_24604.nc;2022-07-13 15:04:04.849;2022-07-13 15:17:22.830;24604
C03/2022/07/S5p_SO2-COBRA_24612.nc;2022-07-14 04:52:51.644;2022-07-14 04:54:16.482;24612
C03/2022/07/S5p_SO2-COBRA_24613.nc;2022-07-14 06:31:37.025;2022-07-14 06:35:38.099;24613
C03/2022/07/S5p_SO2-COBRA_24614.nc;2022-07-14 08:08:30.089;2022-07-14 08:16:36.437;24614
C03/2022/07/S5p_SO2-COBRA_24615.nc;2022-07-14 09:41:24.598;2022-07-14 09:57:17.976;24615
C03/2022/07/S5p_SO2-COBRA_24616.nc;2022-07-14 11:22:04.217;2022-07-14 11:37:05.516;24616
C03/2022/07/S5p_SO2-COBRA_24617.nc;2022-07-14 13:03:33.995;2022-07-14 13:17:18.015;24617
C03/2022/07/S5p_SO2-COBRA_24618.nc;2022-07-14 14:45:03.533;2022-07-14 14:58:16.474;24618
C03/2022/07/S5p_SO2-COBRA_24626.nc;2022-07-15 04:34:09.287;2022-07-15 04:35:12.286;24626
C03/2022/07/S5p_SO2-COBRA_24627.nc;2022-07-15 06:13:10.628;2022-07-15 06:16:29.703;24627
C03/2022/07/S5p_SO2-COBRA_24628.nc;2022-07-15 07:51:24.090;2022-07-15 07:58:12.320;24628
C03/2022/07/S5p_SO2-COBRA_24629.nc;2022-07-15 09:22:53.641;2022-07-15 09:38:44.499;24629
C03/2022/07/S5p_SO2-COBRA_24630.nc;2022-07-15 11:03:02.301;2022-07-15 11:18:17.879;24630
C03/2022/07/S5p_SO2-COBRA_24631.nc;2022-07-15 12:44:32.319;2022-07-15 12:58:28.099;24631
C03/2022/07/S5p_SO2-COBRA_24632.nc;2022-07-15 14:26:02.576;2022-07-15 14:39:23.917;24632
C03/2022/07/S5p_SO2-COBRA_24633.nc;2022-07-15 16:19:45.177;2022-07-15 16:20:59.935;24633
C03/2022/07/S5p_SO2-COBRA_24640.nc;2022-07-16 04:15:27.409;2022-07-16 04:16:08.568;24640
C03/2022/07/S5p_SO2-COBRA_24641.nc;2022-07-16 05:54:42.790;2022-07-16 05:57:37.505;24641
C03/2022/07/S5p_SO2-COBRA_24642.nc;2022-07-16 07:32:32.732;2022-07-16 07:39:06.683;24642
C03/2022/07/S5p_SO2-COBRA_24643.nc;2022-07-16 09:05:32.041;2022-07-16 09:20:11.500;24643
C03/2022/07/S5p_SO2-COBRA_24644.nc;2022-07-16 10:44:01.703;2022-07-16 10:59:39.121;24644
C03/2022/07/S5p_SO2-COBRA_24645.nc;2022-07-16 12:25:30.521;2022-07-16 12:39:39.741;24645
C03/2022/07/S5p_SO2-COBRA_24646.nc;2022-07-16 14:07:00.539;2022-07-16 14:20:23.560;24646
C03/2022/07/S5p_SO2-COBRA_24647.nc;2022-07-16 15:48:30.557;2022-07-16 16:01:56.937;24647
C03/2022/07/S5p_SO2-COBRA_24654.nc;2022-07-17 03:56:48.651;2022-07-17 03:57:04.611;24654
C03/2022/07/S5p_SO2-COBRA_24655.nc;2022-07-17 05:36:12.431;2022-07-17 05:38:26.828;24655
C03/2022/07/S5p_SO2-COBRA_24656.nc;2022-07-17 07:14:23.493;2022-07-17 07:20:03.685;24656
C03/2022/07/S5p_SO2-COBRA_24657.nc;2022-07-17 08:48:58.120;2022-07-17 09:01:33.263;24657
C03/2022/07/S5p_SO2-COBRA_24658.nc;2022-07-17 10:25:05.586;2022-07-17 10:40:56.443;24658
C03/2022/07/S5p_SO2-COBRA_24659.nc;2022-07-17 12:06:29.364;2022-07-17 12:20:52.023;24659
C03/2022/07/S5p_SO2-COBRA_24660.nc;2022-07-17 13:47:59.622;2022-07-17 14:01:23.483;24660
C03/2022/07/S5p_SO2-COBRA_24661.nc;2022-07-17 15:29:28.800;2022-07-17 15:42:49.301;24661
C03/2022/07/S5p_SO2-COBRA_24669.nc;2022-07-18 05:17:41.154;2022-07-18 05:19:29.512;24669
C03/2022/07/S5p_SO2-COBRA_24670.nc;2022-07-18 06:56:29.655;2022-07-18 07:00:57.609;24670
C03/2022/07/S5p_SO2-COBRA_24671.nc;2022-07-18 08:32:43.360;2022-07-18 08:42:28.826;24671
